Unnamed: 0,problem_title,python_solutions,difficulty,num_of_lines,code_length,comments,cyclomatic_complexity,indents,loop_count,line_length,identifiers,readability
816.0,tiling a rectangle with the fewest squares,"class Solution:
    def tilingRectangle(self, n: int, m: int) -> int:
        # edge case 1 allowing early quit processing. 
        if n == m : 
            return 1 
        # edge case 2, occurs according to tiling problem. Only one for which implementation breaks. 
        elif (n==11 and m == 13) or (n==13 and m==11) : 
            return 6 
        else : 
            # memo usage of results. Build from result 1 go to end result. Bottom up progression. 
            memo = [[0 for _ in range(m+1)] for _ in range(n+1)]
            # loop from 1 to n inclusive 
            for n_measure in range(1, n+1) : 
                # loop 1 to m inclusive 
                for m_measure in range(1, m+1) : 
                    # if we are at equal measures, this is a square 
                    if (n_measure == m_measure) : 
                        # mark it as 1 as these are our measures so this can be covered by equal square 
                        memo[n_measure][m_measure] = 1
                        continue
                    # only do half the array 
                    else : 
                        if m_measure < n and n_measure < m and memo[m_measure][n_measure] != 0 : 
                            memo[n_measure][m_measure] = memo[m_measure][n_measure]
                            continue
                    # otherwise, set sub rectangles 1 and 2 and minimal rectangle to infinity to start 
                    sub_rectangle1, sub_rectangle2, min_rectangle = inf, inf, inf
                    offset = 1 
                    # starting with offset of 1 go to min of n and m 
                    while offset <= min(n_measure, m_measure) : 
                        # if we have run off the smaller, break at this point 
                        if (m_measure - offset < 0) or (n_measure - offset < 0) : 
                            break
                        # get sub rectangles 1 and 2 based off of which slicing you're doing 
                        sub_rectangle1 = memo[n_measure][m_measure-offset] + memo[n_measure-offset][offset]
                        sub_rectangle2 = memo[n_measure-offset][m_measure] + memo[offset][m_measure-offset]
                        # set min to minimum of the results now built 
                        min_rectangle = min(min_rectangle, sub_rectangle1, sub_rectangle2)
                        # increment offset as if you are doing two different measures simultaneously 
                        offset += 1 
                    # memoize current result minmal plus 1 more for work done for this square itself. 
                    memo[n_measure][m_measure] = min_rectangle + 1
            return memo[n][m]",Hard,42,2673,15.0,2,5.0,17.0,63.642857142857146,65.0,-2.0478571428571435
817.0,minimum swaps to make strings equal,"class Solution:
    def minimumSwap(self, S: str, T: str) -> int:
        L, D = len(S), {'x': 1, 'y': 1}
        for i in range(L): D[S[i]] += S[i] != T[i]
        return -1 if (D['x']+D['y']) % 2 else D['x']//2 + D['y']//2
		
		
- Junaid Mansuri",Medium,7,247,0.0,1,1.0,2.0,35.285714285714285,16.0,5.104285714285715
818.0,count number of nice subarrays,"class Solution:
def numberOfSubarrays(self, nums: List[int], k: int) -> int:
    
    res,left,end=0,0,0
    n=len(nums)
    dic = defaultdict(int)
    while (end<n):
        dic[nums[end]%2]+=1
        if dic[1]==k:
            re = 0              # count of even numbers right side of limit (k no. of odds)
            while end+1<n and nums[end+1]%2==0:
                re+=1
                end+=1
                dic[0]+=1
            
            le = 0
            while dic[1]==k:
                le+=1
                dic[nums[left]%2]-=1
                left+=1
            
            if re:
                res += le*(re+1)
            else:
                res += le
                
        end+=1
        
    return res",Medium,28,736,1.0,5,3.0,5.0,26.285714285714285,43.0,2.894285714285715
819.0,minimum remove to make valid parentheses,"class Solution:
    def minRemoveToMakeValid(self, s: str) -> str:
        s,temp = list(s), []
        for i in range(len(s)):
            if s[i] in [""("","")""]:
                if not temp: temp.append((i,s[i]))
                elif temp[-1][-1]==""("" and s[i] == "")"": temp.pop()
                else: temp.append((i,s[i]))
        for item in temp: s[item[0]] = None
        res = """"
        for char in s:
            if char is not None: res += char
        return res",Medium,12,471,0.0,7,3.0,7.0,39.25,28.0,3.067500000000001
820.0,check if it is a good array,"class Solution:
    def isGoodArray(self, nums: List[int]) -> bool:
        
        from functools import reduce
        def gcd (a,b):
            while b:
                a, b = b, a%b
            return a
        
        from math import gcd
        
        if reduce(gcd, nums) == 1:
            return True
        else:
            return False",Hard,14,353,0.0,0,3.0,2.0,25.214285714285715,17.0,5.850714285714286
821.0,cells with odd values in a matrix,"class Solution:
    def oddCells(self, n: int, m: int, indices: List[List[int]]) -> int:
        row = set()
        col = set()
        ans = 0
        for i, j in indices:
            diff = m - 2 * len(col)
            ans += diff * (-1) ** (i in row) 
            row ^= {i}
            diff = n - 2 * len(row)
            ans += diff * (-1) ** (j in col) 
            col ^= {j}
        return ans",Easy,12,402,0.0,1,3.0,5.0,33.5,20.0,4.745000000000001
822.0,reconstruct a 2 row binary matrix,"class Solution:
    def reconstructMatrix(self, upper: int, lower: int, colsum: List[int]) -> List[List[int]]:
        cnt = sum(x==2 for x in colsum)
        if upper + lower != sum(colsum) or cnt > upper or cnt > lower : return [] #sanity check 
        
        ans = [[0]*len(colsum) for _ in range(2)]
        for i, c in enumerate(colsum): 
            if c == 2: ans[0][i] = ans[1][i] = 1
            elif c == 1:
                if cnt < upper: #there is capacity in upper
                    ans[0][i] = 1 
                    cnt += 1
                else: ans[1][i] = 1
        return ans",Medium,13,599,2.0,4,3.0,7.0,46.07692307692308,36.0,1.913076923076924
823.0,number of closed islands,"class Solution:
    def closedIsland(self, grid: List[List[int]]) -> int:
        m=len(grid)
        n=len(grid[0])
        ans=0
		#replacing all 0's to -1
        for i in range(m):
            for j in range(n):
                if grid[i][j]==0:
                    grid[i][j]=-1
		#reconverting -1's at boundaries and -1's connected with -1's at boundary to 0
        for i in range(m):
            for j in range(n):
                if (i==0 or i==m-1 or j==0 or j==n-1) and grid[i][j]==-1:
                    self.dfs(i,j,grid,m,n)
		#checking for number of closed island.
        for i in range(m):
            for j in range(n):
                if grid[i][j]==-1:
                    ans+=1
                    self.dfs(i,j,grid,m,n)
        return ans
    def dfs(self,row,col,grid,m,n):
        grid[row][col]=0
        if row-1>=0 and grid[row-1][col]==-1:
            self.dfs(row-1,col,grid,m,n)
        if row+1<m and grid[row+1][col]==-1:
            self.dfs(row+1,col,grid,m,n)
        if col-1>=0 and grid[row][col-1]==-1:
            self.dfs(row,col-1,grid,m,n)
        if col+1<n and grid[row][col+1]==-1:
            self.dfs(row,col+1,grid,m,n)
        return",Medium,32,1184,3.0,12,3.0,14.0,37.0,93.0,-3.410000000000002
824.0,maximum score words formed by letters,"class Solution:
    def maxScoreWords(self, W: List[str], T: List[str], S: List[int]) -> int:
        L, CT, D, SL, X, M = len(W), collections.Counter(T), {a:S[i] for i,a in enumerate(string.ascii_lowercase)}, set(''.join(W)), set(), 0
        for n in range(1,L+1):
            for wc in itertools.combinations(range(L),n):
                if any(wc[:i] in X for i in range(1,len(wc)+1)): continue
                CC = collections.Counter(''.join([W[i] for i in wc]))
                if any(CT[c] < CC[c] for c in SL): X.add(wc)
                else: M = max(M,sum(D[i]*CC[i] for i in CC))
        return M
		
		
- Junaid Mansuri
- Chicago, IL",Hard,13,644,0.0,3,2.0,9.0,49.53846153846154,36.0,1.6415384615384632
826.0,greatest sum divisible by three,"class Solution:
    def maxSumDivThree(self, nums: List[int]) -> int:
        dp = []
        for i in range(3):
            z = []
            for j in range(len(nums)):
                z.append(0)
            dp.append(z)
        dp[nums[0]%3][0] = nums[0]
        for i in range(1,len(nums)):
            for j in range(3):
                x = dp[j][i-1] + nums[i]
                dp[x%3][i] = max([dp[x%3][i], x, dp[x%3][i-1]])
                dp[j][i] = max(dp[j][i-1],dp[j][i])
        return dp[0][-1]",Medium,14,508,0.0,4,3.0,4.0,36.285714285714285,19.0,4.414285714285715
827.0,minimum moves to move a box to their target location,"class Solution:
    def minPushBox(self, grid: List[List[str]]) -> int:
        # dfs to move person
        # bfs to move box
        m = len(grid)
        n = len(grid[0])
        dirc = [(1, 0), (-1, 0), (0, 1), (0, -1)]
        
        si, sj, bi, bj, tari, tarj = -1, -1, -1, -1, -1, -1
        for i in range(len(grid)):
            for j in range(len(grid[0])):
                if grid[i][j] == ""S"":
                    si, sj = i, j
                if grid[i][j] == ""B"":
                    bi, bj = i, j
                if grid[i][j] == ""T"":
                    tari, tarj = i, j
        
        def ok(i, j, bi=-1, bj=-1):
            if i < 0 or j < 0 or i >= m or j >= n:
                return False
            if grid[i][j] == ""#"" or (i == bi and j == bj):
                return False
            return True
        
        def p_reachable(si, sj, ti, tj, bi, bj):
            if not ok(ti, tj, bi, bj):
                return False
            vis = set()
            def dfs(i, j):
                vis.add((i, j))
                if i == ti and j == tj:
                    return True
                flag = False
                for d in dirc:
                    newi, newj = i + d[0], j + d[1]
                    if ok(newi, newj, bi, bj) and (newi, newj) not in vis:
                        flag = flag or dfs(newi, newj)
                return flag
            return dfs(si, sj)
        
        queue = deque()
        queue.append(((bi, bj), (si, sj)))
        bvis = set()
        cnt = 0
        while queue:
            l = len(queue)
            for i in range(l):
                cur = queue.popleft()
                if cur[0][0] == tari and cur[0][1] == tarj:
                    return cnt
                for d in dirc:
                    newbi = cur[0][0] + d[0]
                    newsi = cur[0][0] - d[0]
                    newbj = cur[0][1] + d[1]
                    newsj = cur[0][1] - d[1]
                    if ok(newbi, newbj) and ((newbi, newbj), (cur[0][0], cur[0][1])) not in bvis and p_reachable(cur[1][0], cur[1][1], newsi, newsj, cur[0][0], cur[0][1]):
                        queue.append(((newbi, newbj), (cur[0][0], cur[0][1])))
                        bvis.add(((newbi, newbj), (cur[0][0], cur[0][1])))
            cnt += 1
        return -1",Hard,60,2305,3.0,8,4.0,16.0,38.41666666666666,145.0,-8.557499999999997
828.0,minimum time visiting all points,"class Solution:
    def minTimeToVisitAllPoints(self, P: List[List[int]]) -> int:
        L, t = len(P), 0
        for i in range(L-1):
            (a,b), (c,d) = P[i], P[i+1]
            t += max(abs(a-c),abs(b-d))
        return t
		
		
- Junaid Mansuri",Easy,9,255,0.0,1,2.0,1.0,28.33333333333333,16.0,5.67
829.0,count servers that communicate,"class Solution:
    def countServers(self, grid: List[List[int]]) -> int:
        R = len(grid)
        C = len(grid[0])        
        visited = set()
        
        def neighbours(r, c, grid):
            nei = set()
            for i in range(C):
                nei.add((r,i))
            for j in range(R):
                nei.add((j,c))
            nei.discard((r,c))
            return nei
                    
        def dfs(grid,i,j, visited):
            for nei in neighbours(i,j, grid):
                x, y = nei
                if nei not in visited and grid[x][y] == 1:
                    visited.add(nei)
        
        for i, row in enumerate(grid):
            for j, val in enumerate(row):
                if val == 1:
                    dfs(grid, i, j, visited)
        
        return len(visited)",Medium,26,826,0.0,6,4.0,7.0,31.76923076923077,41.0,2.44076923076923
